"","clean_tweet","Subjectivity","polarity","Analysis"
"247","bukan ngomongin pas kualifikasi ngomongin pildun peran aguero pildun apa sampe bisa masuk ruang ganti itungannya tempat sakral tim","0","0","Neutral"
"248","sejak pildun 2018 udh suka liat main moga pildun 2026 bawa piala mbappe","0.33333333333333","0.16666666666667","Positive"
"249","sisa pildun kemarin klo ga join server org mngkin gabakl nntn pildun hahahaha","0.5","0.2","Positive"
"250","wahhh nobar pildun mhhh","0","0","Neutral"
"251","weh baru tau kalo argentina menang pildun 2022 selamattt yuhuuu walaupun awal2 kalah sama arab trs roasting akhir2 jadi juaraa cuyyy kerennn","0","0","Neutral"
"252","tau kl piala pildun piala gilir jadi bakal kembali wc tp negara menang bakal bikin replika palsu","0","0","Neutral"
"253","main pernah tc brg elkan dulu buat proyeksi pildun u20 tp sayang covid","0.33333333333333","0.16666666666667","Positive"
"254","tidak real madrid abis piala dunia jarang dapet zonk contoh aja pildun 2014 beli ton kros james rodriguez navas abis bisa juara ucl","0.3","0.2","Positive"
"255","pas denger opening pildun ngga gin bang","0","0","Neutral"
"256","akun abis lock baru balik final pildun bis bolak balik ngetweet mbappe jadi mungkin sebab","1","0","Neutral"
"257","emak2 anak suka bola sejak 2010 pildun bom suka nonton ama laki pildun kali jauh ama laki jd bela2in nginep hotel nonton dgn tenang senang krn dikompek rumah bapa2 semua suara ampuunn gelegar","0","0","Neutral"
"258","minggu nonton pildun tidur jam pagi senin pagi kerja malemnya loading gak tidur selasa tidur ayam telpon kerja alik ballroom kelarin kerja tidur jam pulang kantor dateng wisuda alias capek banget mau ceritain fullnya","0","0","Neutral"
"259","wkwkwk pildun","0","0","Neutral"
"260","terpildun pildun wkwkkk","0","0","Neutral"
"261","pildun dah kelar hidup asa hampa","0","0","Neutral"
"262","cowok manja nonton pildun minta ditemenin masukin anabul dalem rumah minta ditemenin sp lg klo bukan the one and only adique","1","0","Neutral"
"263","main lama pildun punya visi lebih penting uang tambah team sepakat sama bela negara dorong macam efek besar mrk bisa maksimal klo klub semua bisnis dasar saling sikut tahan selalu masuk team utama","0.33333333333333","0.16666666666667","Positive"
"264","peluang bg fernandez akrobat politik spt laku peron videla naik citra politik poles ekonomi bobrok ga bener mell moncernya sepakbola timnas mrk klaim mapanny sepakbola timnas buah juara pildun 2022 berkat bakal cinta rkytnya","0","0","Neutral"
"265","orang orang kok bisa final pildun duit makin bekurang","1","0","Neutral"
"266","dipikir2 mbappe 24 head to head nya sama messi 35 ronaldo 37 modric 37 dedengkot pensiun gaada ngalangin mbappe france euro pildun depan","0","0","Neutral"
"267","bukan kek opening pildun kemarin","0","0","Neutral"
"268","pildun dah kelar kisanak sekarang cuma bahas islam muuzzzssssssiiiiiiiick","0","0","Neutral"
"269","ngeliat aff nonton pildun ngerasa nih tanding apa kok nda seru","0","0","Neutral"
"270","kak kmrnan bru dpt bonus ig stori final pildun tu syukur donk","1","0","Neutral"
"271","cukup bil kamu udah terlalu banyak nge tweet analisis akun twitter nama twitter hari twitter 637 tweet per hari 77 jumlah kata per tweet kata paling sering tweet pildun twitterstats toasteed","0","0","Neutral"
"272","kaya emang udh feeling awal negara bakal juara ga pernah pernah order jersey negara pas pildun wkwkw","0","0","Neutral"
"273","pildun ikut mbapee angkat piala","0","0","Neutral"
"274","jadi juara pildun kali siapa tebak","0","0","Neutral"
"275","nonton pildun puas","0","0","Neutral"
"276","kasi lu udah susah susah bikin lagu bagus buat latest pildun tetep kalah ama waka waka cuma gegara nostalgia bias wkwkkw","0.9","0.5","Positive"
"277","pov nonton avatar malam kmrnny nobar pildun 30 30 12 anj ketidurn","0","0","Neutral"
"278","bangun bangun argentina udah menang pildun aja","0","0","Neutral"
"279","tetap fullsenyummm karna messi juara pildun","0","0","Neutral"
"280","lihat final copa amerika pildun beberapa hari lalu menang pertama hampir messi","1","0","Neutral"
"281","sempet heran orang bilang jumpa pildun 2026 kek kok lamaaaaa bgt nunggu 2026 tau taun sksksksk","0","0","Neutral"
"282","sama elu pas pildun kemarin","0","0","Neutral"
"283","final pildun kemaren tonton 4milyar manusia total manusia bumi ada 8milyar kau simpul aja sendiri","0.875","0","Neutral"
"284","posting ulang ngemis bacot netizen biar ga sepi selesai pildun memgharapkan jelek sepak bola lokal awowowowowowowowokkkkkk","0","0","Neutral"
"285","bang mujaer mana bisa kek gin njir lapang waktu clash malah plonga plongo moga performa bagus pildun bawa sampe klub lawan burnley bakal jadi sempat emas buat unjuk gigi ingat varane martinez mungkin absen","0","0","Neutral"
"286","curiga moratti tiap match turnamen pildun euro jadi scout gitu trus turnamen kelar main bagus beli ngapain diskusi sama direktur klub nanya manajer lini apa aja kurang squad penting mah turnamen gacor beli aja","0.33333333333333","0.16666666666667","Positive"
"287","pildun 26 mesti nyiapin modal banyak host negara","0","0","Neutral"
"288","orang udah tau entah fans mil macem lo tau baru tau pura pura gatau kalo toro topskor breng messi kualifikasi orang berekspektasi bakal gacor pildun nyata nya beda","0","0","Neutral"
"289","gantung main dimna nih kalo mau lebih tajam kek pindah club kabar akhir mbappe ken cabut gaa2 gk betah paling ideal madrid madrid mikir kali abis ngeliat final pildun pandang","0.77777777777778","0.35555555555556","Positive"
"290","diri lapang pildun 48 jam","0","0","Neutral"
"291","ready ngehost pildun tahun depan","0.5","0.2","Positive"
"292","walaupun piala dunia 2022 pildun baik tambah messi juara jangan sampe masa depan jadi bapak bapak selalu ungkit ungkit piala dunia baik tahun sekian bakal ngeselin katain dasar bapak bapak gen norak ga update bola","0","0","Neutral"
"293","ga ngerti bola ga tarik pildun tp lucu anjg liat fans ronaldo sama dukung prancis frustasi wowkwowkwok","0","0","Neutral"
"294","abis nonton final pildun doi ga nonton soal tidur bawah jm 10 bangun2 ga terima kalo menang argentina bilang ting","1","0","Neutral"
"295","pantes ih padahal nungguin loh awal tanding pildun ampe protes soal dicadangin mulu padahal pildun 2018 doi main","0.33333333333333","0.16666666666667","Positive"
"296","nikmat pildun nikmat fans ronaldo marah marah","0","0","Neutral"
"297","baru sempet ngehype pildun soal kmrn lembur bae","0","0","Neutral"
"298","parah banget ibarat indo kalah lawan philina final pildun kali main persib posting selamat daisuke sato","0.66666666666667","0.083333333333333","Positive"
"299","sedikit inspirasi grub keluarga sibuk bahas pildun wkwkwk","0","0","Neutral"
"300","abis nonton pildun nonton liga lokal kek gmn gt","0","0","Neutral"
"301","gara gara pildun asuu jadwal pas uas","0","0","Neutral"
"302","tugas bagi masing2 copa amerika 2021 top skor asist messi top skor dua mwrtinez top skor kualifikasi pildun martinez top skor dua messi ganti gendong pildun messi belakang alvarez belum baru sering main pas kualifikasi pildun","0.46666666666667","0.43333333333333","Positive"
"303","f1 dah selesai pildun jg udah bubar skg bingung mau ngapain","0","0","Neutral"
"304","piknik nobar pildun","0","0","Neutral"
"305","hasil tetep antem kaya kemarin ps pildun besok aja konten blio ni","0","0","Neutral"
"306","messi kena kutu pildun pas barca lol kl barca ada kutu pildun trs knp 2010 spayol mayoritas squad barca menang pildun anjink emg belon rezeki messi kl lgian messi kmrn menang copa seragam barca udah abis kontrak brita simpang siur","0.7","0.8","Positive"
"307","messi pie mbap ra popotoh awak mu mbape mboten nopo2 mung kesel tok pildun wing messi rasah pikir yo mesti ono hikmah","0","0","Neutral"
"308","wkwkw gara gara pildun kemaren","0","0","Neutral"
"309","cuman jaman pak jokowi messi bisa memang pildun","0","0","Neutral"
"310","maradona waktu jegal italia pildun jaya jaya nya bela napoli messi nasib sama karna messi psg francis moga semua makin dewasa","0","0","Neutral"
"311","apa baru tau kemarin final pildun","1","0","Neutral"
"312","jadi rada gimana gitu kalo orang tau suka messi pikir suka grgr juara pildun tahun pdhl emg support bliau bukan sembarang bliau","0","0","Neutral"
"313","bisa aja final pildun jadi cerita buat anak kalo nyata neng bola","1","0","Neutral"
"314","wta wallpaper timnas main pildun kayak gin nyari","0.33333333333333","0.16666666666667","Positive"
"315","nonton ap yh uda gada pildun","0","0","Neutral"
"316","iya iya anying ribet ama idup lu lu ulang2 aja tuhh nonton pildun ampe mampus","0","0","Neutral"
"317","bulan tiap malem nonton pildun skrng gaada pildun jd sepi bgt malem","0","0","Neutral"
"318","bayangin kalo pas pildun kemaren sama nyenyo berisik roomchat ngocehin bola pongo gangerti apa apa","0","0","Neutral"
"319","asa banyak cerita pas minum tek kotak nontonin indonesia idol sampae pildun kemari","0","0","Neutral"
"320","tetangga ku memang teada sopan santun pdhl so kuliah baru cowo mmg ba sewa tau diri sdkit pas ada pildun ba teriak terus biar te pildun jam 10 malam smpe pagi suara drg besar skli putar lagu sangat resah","0","0","Neutral"
"321","messiun messi juara pildun","0","0","Neutral"
"322","pas nobar final bilang besok wallpaper ganti pake foto messi angkat piala pildun beneran alhamdulillah kabul from this to this","1","0","Neutral"
"323","messi udah angkat piala pildun saat dukung tim badut","0","0","Neutral"
"324","konsisten gimana pildun kemaren aja udah gak kuat lari gimana mau nyetak gol","0","0","Neutral"
"325","benran mnurut lebay bgt jd lama hmpir sbulan tiap mau tidur sllu mkirin nasib messi pildun gmna krn ga snggup kalo hrs ngeliat gagal lg bnr2 kpikiran tiap hari stlh juara bnr2 lega bgt kek mslh hidup tu hilang","0","0","Neutral"
"326","hazard madrid 2019 ga langsung pildun kalo kortoa iya","0","0","Neutral"
"327","tobat kak","0","0","Neutral"
"328","mirip nasib maradona pas pildun 1974 maradona bawa napoli scudetto tp semifinal pildun singkir itali trus maradona stres trus pk narkoce","0","0","Neutral"
"329","ngeloni trophy pildun cok","0","0","Neutral"
"330","dodo punya pildun nih boouuss","0","0","Neutral"
"331","opini salah meski argen juara 100x tp kalo masa skr kualitas biasa aja apa juara 100xnya emang ada buff bintang pildun gitu","0","0","Neutral"
"332","dikelonin dong trofi pildun ama messi","0","0","Neutral"
"333","arti nyimpen trophy ori pildun nyuri gokil","0","0","Neutral"
"334","baru tau kalau messiun singkat messi juara pildun","0","0","Neutral"
"335","musim pertama doang habis lo drop kata alumni main pildun 2014 navas","0.33333333333333","0.16666666666667","Positive"
"336","baik pribadi baik humble sering bocor media internet lgsg doa allah kasih piala pildun wujud dong anjay","0.4","-0.2","Negative"
"337","main jerman selalu dominasi kalo pildun syg bgt tahun ga mikirin bola tp mikirin pelangi","0.33333333333333","0.16666666666667","Positive"
"338","euphoria pildun dh usai waktu piala aff even mana indonesia tampil selalu ngeri2 sedap","0","0","Neutral"
"339","pildun 2022 cuman nyetak goal dr penaltea diem aja sssstttttt","0","0","Neutral"
"340","kenta eh mot jagoin siapa pildun kento badminton only please","1","0","Neutral"
"341","pildun nih boss","0","0","Neutral"
"342","kortoa jaman dipinjem ama atm udah bagus kali salah satu aktor bikin atm juara final ucl tahun dichelsea langsung juara epl jaman conte walaupun mulai agak ngedrop akhir beli madrid kelar pildun 2018 sempet flop parah skrng udah top","0.75","0.25","Positive"
"343","sepi ga ada tonton pildun","0","0","Neutral"
"344","pildun udah selesai ribut kapan selesai","0","0","Neutral"
"345","ken upload seru kemarin nobar pildun sama tmn2 hehehe nontonx apk vidio mggunakan koneksi indihome","0","0","Neutral"
"346","niat mau malem kek mending benerin jam tidur dulu gara pildun","0","0","Neutral"
"347","jangan messi aja jijik liat lonte online sok sok an ngebanter kek lu foto hd ronaldo kecup trophy pildun kek gin dong tante","0","0","Neutral"
"348","mesut ozil sama semi khedira sinar pildun perdana beli madrid sinar","0","0","Neutral"
"349","mbappe ngokang es teh siap pildun 2026","0","0","Neutral"
"350","kalo kata gagal ga bisa nunjukin perform bagus pas pildun 2014 bukti habis gitu gitu aja karirnya hebat jadi anak sayang ance","0","0","Neutral"
"351","btw luca ton musim 2005 06 fio gacor ga tenar pildun doang","0","0","Neutral"
"352","3k aja yuk","0","0","Neutral"
"353","copa america kualifikasi finalissima gacor pas pildun bapuk banget finishing toro","0","0","Neutral"
"354","trs trs gmn skrg pantesan lu sakit hati bgt argentina juara pildun nyata dengki lu gede sayang otak lu kerdil","0","0","Neutral"
"355","ozil bagus madrid pas beli pildun","0","0","Neutral"
"356","beda liga sama pildun udah kaya merkurius neptunus jauh","0","0","Neutral"
"357","lawak sir pildun kelar baru berani judi","0","0","Neutral"
"358","lebih aneh ketua pssi ikut angkat trophy pildun bareng messi","0","0","Neutral"
"359","konteks menang pildun el cr","0","0","Neutral"
"360","densi kalah tebak pildun soal pilpres jangan mimpi jago kadrun bakal menang cuman kelas gembel yaman pecat menteri mau ngelawan ganjar pranowo","0","0","Neutral"
"361","nonton pildun tu mulut anteng adem ayem gilir nonton liga wakanda jadi banyak istighfar anj","0","0","Neutral"
"362","kalah cr bom megang piala pildun xixixi","0","0","Neutral"
"363","jgn bang ada messi bakal gk bangun krna dodo gk bakal juara pildun wkwkwk","0","0","Neutral"
"364","ken nonton final pildun tp kerja","1","0","Neutral"
"365","info siar ulang pildun menang thailand","0","0","Neutral"
"366","woiihahahhaahha gara2 pildun kmren","0","0","Neutral"
"367","cuma aguero memang beberapa main argentina ikut pildun emang undang federasi argentina nya buat hadir mareka punya izin cuma paling heboh aguero wkwkwk","0.33333333333333","0.16666666666667","Positive"
"368","hrs ada klub negara lu dukung si kalau nonton bola liverpool ngantuk pildun aja cuma nonton final doang","1","0","Neutral"
"369","liat video ginian jadi pen ikut nang dah sempet kritik suruh mundur akhir buktiin trophy dal rentan tahun masuk pildun","0","0","Neutral"
"370","that baru menang sekali idola lu pernah menang gak goblok jangan juara pildun main final aja gak pernah goblok mu dicky udh luar nalar udah goblok bangga dgn goblok tau lu lg hibur diri tp jgn malu2in diri lu sendiri blok","0.66666666666667","0.083333333333333","Positive"
"371","menang pildun","0","0","Neutral"
"372","kira wasit pildun level sama wasit indo kali nilai offside pas bola sampe kaki bukan pas umpan","0","0","Neutral"
"373","penaldo gimana jangan menang pildun ngerasain final pildun gak pernah fans emyu penyepong ronaldo goblok kuadrat","1","0","Neutral"
"374","pildun mbappe juara pildun mbappe runner up","0","0","Neutral"
"375","final pildun tergokil argentina vs prancis","1","0","Neutral"
"376","pildun dah kelar ga ada tonton nich nonton liga dagel udah ga minat hihi","0","0","Neutral"
"377","italy point besar euro unl sama sahabat jerman point kurang grgr pildun kmrn","0","0","Neutral"
"378","penaldo udh menang pildun brp kali dicky goblok","0","0","Neutral"
